event_id,employee_id,platform,event_type,timestamp
EV001970,EMP0087,AWS,TokenUse,2026-02-20T07:08
EV001971,EMP0087,AD,S3Access,2026-04-11T13:28
EV001972,EMP0087,AWS,RepoAccess,2026-03-13T10:26
EV001973,EMP0087,AD,Login,2026-03-06T08:20
EV001974,EMP0087,GitHub,TicketUpdate,2026-05-29T04:08
EV001975,EMP0087,Salesforce,S3Access,2026-03-24T16:59
EV001976,EMP0087,AD,TicketUpdate,2026-04-17T02:30
EV001977,EMP0087,Salesforce,TokenUse,2026-04-04T22:27
EV001978,EMP0087,AD,RoleChange,2026-03-30T22:23
EV001979,EMP0087,GitHub,Logout,2026-03-14T09:43
EV001980,EMP0087,AWS,DataExport,2026-05-24T06:30
EV001981,EMP0087,GitHub,RoleChange,2026-03-14T09:02
EV001982,EMP0087,Okta,Logout,2026-01-03T21:16
EV001983,EMP0087,GitHub,RepoAccess,2026-01-20T17:09
EV001984,EMP0087,AD,TokenUse,2025-12-22T17:44
EV001985,EMP0087,GitHub,TicketUpdate,2026-02-15T23:07
EV001986,EMP0088,Salesforce,S3Access,2026-03-11T18:20
EV001987,EMP0088,AD,Logout,2026-02-13T18:35
EV001988,EMP0088,Salesforce,Login,2026-05-31T23:56
EV001989,EMP0088,AWS,S3Access,2026-04-17T10:07
EV001990,EMP0088,GitHub,RoleChange,2026-05-30T04:08
EV001991,EMP0088,AD,RepoAccess,2026-04-10T07:19
EV001992,EMP0088,GitHub,RepoAccess,2026-05-08T07:53
EV001993,EMP0088,Okta,Login,2026-05-06T17:44
EV001994,EMP0088,Salesforce,RepoAccess,2026-05-27T22:08
EV001995,EMP0088,GitHub,DataExport,2026-01-30T13:13
EV001996,EMP0088,AD,Login,2026-05-16T23:06
EV001997,EMP0088,AWS,RepoAccess,2026-04-30T17:41
EV001998,EMP0088,Okta,S3Access,2026-04-12T22:58
EV001999,EMP0088,AWS,RoleChange,2026-02-27T08:25
EV002000,EMP0088,Okta,S3Access,2026-01-10T10:47
EV002001,EMP0088,AWS,RoleChange,2026-02-08T04:53
EV002002,EMP0088,GitHub,DataExport,2026-03-29T23:38
EV002003,EMP0088,AD,DataExport,2026-01-22T18:42
EV002004,EMP0088,AWS,S3Access,2026-01-18T10:13
EV002005,EMP0088,AD,TokenUse,2026-02-19T15:45
EV002006,EMP0088,GitHub,TokenUse,2026-05-17T03:29
EV002007,EMP0088,AD,S3Access,2026-02-26T05:30
EV002008,EMP0089,Okta,TicketUpdate,2026-01-06T11:46
EV002009,EMP0089,Okta,Login,2026-04-18T13:53
EV002010,EMP0089,GitHub,Logout,2026-04-15T02:39
EV002011,EMP0089,AD,RepoAccess,2026-05-20T04:37
EV002012,EMP0089,Okta,S3Access,2026-02-24T14:42
EV002013,EMP0089,AD,DataExport,2026-04-28T01:44
EV002014,EMP0089,Salesforce,Login,2026-02-24T15:51
EV002015,EMP0089,AWS,RepoAccess,2026-03-18T06:16
EV002016,EMP0089,AD,TicketUpdate,2026-05-15T19:23
EV002017,EMP0089,AWS,TokenUse,2026-05-06T04:50
EV002018,EMP0089,GitHub,Logout,2026-03-23T01:02
EV002019,EMP0089,AD,TicketUpdate,2026-05-11T00:28
EV002020,EMP0089,GitHub,TicketUpdate,2026-01-21T20:22
EV002021,EMP0089,GitHub,TokenUse,2026-03-30T15:34
EV002022,EMP0089,Salesforce,DataExport,2026-01-18T06:58
EV002023,EMP0089,Okta,TicketUpdate,2026-02-24T10:47
EV002024,EMP0089,GitHub,Login,2026-05-24T18:22
EV002025,EMP0089,AD,RoleChange,2026-05-09T13:52
EV002026,EMP0089,AD,TicketUpdate,2026-02-27T08:40
EV002027,EMP0089,AD,Logout,2026-01-07T20:22
EV002028,EMP0089,GitHub,RoleChange,2026-01-31T04:41
EV002029,EMP0089,Salesforce,RoleChange,2026-01-09T15:03
EV002030,EMP0089,GitHub,TicketUpdate,2026-03-14T18:28
EV002031,EMP0089,Salesforce,TicketUpdate,2026-04-03T08:35
EV002032,EMP0089,Salesforce,Login,2026-04-03T03:16
EV002033,EMP0089,Okta,RepoAccess,2026-03-25T18:07
EV002034,EMP0089,Salesforce,S3Access,2026-05-05T20:28
EV002035,EMP0089,GitHub,RoleChange,2026-01-02T22:59
EV002036,EMP0090,Salesforce,Logout,2026-05-31T04:03
EV002037,EMP0090,GitHub,S3Access,2026-03-14T21:11
EV002038,EMP0090,Okta,Login,2026-02-13T03:42
EV002039,EMP0090,GitHub,TokenUse,2026-01-06T15:13
EV002040,EMP0090,AWS,Login,2026-05-11T14:42
EV002041,EMP0090,Salesforce,RepoAccess,2026-01-08T12:18
EV002042,EMP0090,Okta,RoleChange,2026-04-21T14:42
EV002043,EMP0090,AD,Logout,2025-12-31T01:50
EV002044,EMP0090,Salesforce,TicketUpdate,2026-04-10T21:56
EV002045,EMP0090,Salesforce,Login,2025-12-24T04:57
EV002046,EMP0090,Okta,S3Access,2026-02-21T15:22
EV002047,EMP0090,Salesforce,TokenUse,2025-12-27T00:00
EV002048,EMP0090,AWS,TokenUse,2026-03-27T15:33
EV002049,EMP0090,AWS,TicketUpdate,2026-02-12T02:58
EV002050,EMP0090,Okta,Logout,2026-01-27T19:02
EV002051,EMP0090,GitHub,RepoAccess,2026-04-15T13:40
EV002052,EMP0090,Salesforce,S3Access,2026-05-07T15:45
EV002053,EMP0090,AWS,TicketUpdate,2026-03-06T23:52
EV002054,EMP0090,AWS,Login,2026-03-24T13:43
EV002055,EMP0090,AD,DataExport,2026-03-18T03:52
EV002056,EMP0090,Okta,DataExport,2026-01-31T21:35
EV002057,EMP0090,AD,Login,2026-04-03T06:16
EV002058,EMP0090,AD,RoleChange,2025-12-23T22:32
EV002059,EMP0090,AWS,RoleChange,2026-04-03T16:19
EV002060,EMP0090,AWS,RepoAccess,2026-01-27T00:23
EV002061,EMP0090,Okta,S3Access,2026-03-01T04:51
EV002062,EMP0091,GitHub,RoleChange,2026-04-25T08:43
EV002063,EMP0091,Salesforce,RepoAccess,2026-02-18T04:31
EV002064,EMP0091,AWS,Logout,2026-04-21T06:52
EV002065,EMP0091,AD,TicketUpdate,2026-05-13T06:54
EV002066,EMP0091,Okta,TokenUse,2026-05-05T13:43
EV002067,EMP0091,Okta,DataExport,2026-03-04T12:47
EV002068,EMP0091,AWS,TokenUse,2026-01-28T17:17
EV002069,EMP0091,AWS,Login,2026-02-24T21:15
EV002070,EMP0091,GitHub,DataExport,2026-03-04T10:39
EV002071,EMP0091,Salesforce,Logout,2026-05-15T05:42
EV002072,EMP0091,AWS,RoleChange,2026-01-14T14:11
EV002073,EMP0091,Salesforce,TicketUpdate,2026-03-17T11:00
EV002074,EMP0091,Salesforce,S3Access,2026-05-08T22:58
EV002075,EMP0091,AD,TicketUpdate,2026-05-19T01:01
EV002076,EMP0091,Salesforce,TicketUpdate,2026-05-30T14:17
EV002077,EMP0091,AD,TicketUpdate,2026-04-26T10:07
EV002078,EMP0091,Salesforce,DataExport,2026-04-17T13:10
EV002079,EMP0091,Okta,Login,2026-01-18T03:10
EV002080,EMP0091,Salesforce,Login,2026-03-07T13:02
EV002081,EMP0091,AWS,RoleChange,2026-01-04T04:50
EV002082,EMP0091,Okta,Login,2026-02-02T20:05
EV002083,EMP0091,Salesforce,RepoAccess,2026-02-06T23:21
EV002084,EMP0091,Salesforce,RepoAccess,2026-02-08T20:00
EV002085,EMP0091,Salesforce,RoleChange,2026-01-20T02:43
EV002086,EMP0092,GitHub,DataExport,2026-03-29T15:04
EV002087,EMP0092,AD,RoleChange,2026-02-07T17:53
EV002088,EMP0092,AD,RepoAccess,2026-05-16T16:56
EV002089,EMP0092,Salesforce,TokenUse,2026-02-15T01:26
EV002090,EMP0092,AD,Logout,2026-03-03T13:12
EV002091,EMP0092,AD,TokenUse,2026-03-07T10:51
EV002092,EMP0092,AWS,Login,2026-02-09T07:43
EV002093,EMP0092,AWS,RoleChange,2025-12-30T16:13
EV002094,EMP0092,AD,TicketUpdate,2025-12-27T12:57
EV002095,EMP0092,Salesforce,Logout,2026-03-27T20:37
EV002096,EMP0092,Salesforce,DataExport,2026-05-14T19:36
EV002097,EMP0092,AWS,Logout,2026-06-01T02:51
EV002098,EMP0092,Salesforce,Login,2026-02-11T14:49
EV002099,EMP0092,AD,Logout,2026-02-23T12:58
EV002100,EMP0092,AWS,S3Access,2026-03-03T02:15
EV002101,EMP0092,Okta,RepoAccess,2026-03-13T07:27
EV002102,EMP0092,AWS,TicketUpdate,2026-01-09T16:05
EV002103,EMP0092,AWS,Login,2026-05-01T17:50
EV002104,EMP0092,AD,RepoAccess,2026-01-30T23:51
EV002105,EMP0093,Okta,S3Access,2026-03-09T20:58
EV002106,EMP0093,Salesforce,TokenUse,2026-02-01T23:31
EV002107,EMP0093,GitHub,RepoAccess,2026-01-20T06:59
EV002108,EMP0093,GitHub,Login,2026-02-03T19:41
EV002109,EMP0093,GitHub,S3Access,2026-02-05T21:04
EV002110,EMP0093,Salesforce,DataExport,2026-03-27T07:59
EV002111,EMP0093,AD,RoleChange,2026-03-12T22:08
EV002112,EMP0093,AD,DataExport,2026-01-29T00:10
EV002113,EMP0093,GitHub,TokenUse,2026-04-27T05:11
EV002114,EMP0093,Salesforce,Login,2026-03-03T17:23
EV002115,EMP0093,GitHub,TokenUse,2026-05-27T11:20
EV002116,EMP0093,Okta,TokenUse,2026-01-01T02:36
EV002117,EMP0093,GitHub,TokenUse,2026-05-24T10:12
EV002118,EMP0093,Okta,S3Access,2026-04-22T15:23
EV002119,EMP0093,GitHub,RoleChange,2026-02-17T17:39
EV002120,EMP0093,Okta,DataExport,2026-04-18T16:11
EV002121,EMP0093,GitHub,DataExport,2026-01-09T13:12
EV002122,EMP0093,Okta,DataExport,2026-05-11T00:15
EV002123,EMP0093,GitHub,Logout,2026-02-25T07:05
EV002124,EMP0093,Salesforce,Login,2026-05-07T21:54
EV002125,EMP0093,GitHub,DataExport,2026-04-03T05:08
EV002126,EMP0093,Salesforce,DataExport,2026-04-09T22:57
EV002127,EMP0093,GitHub,TokenUse,2026-05-12T08:35
EV002128,EMP0093,AWS,S3Access,2026-05-07T11:22
EV002129,EMP0093,AD,Login,2026-04-15T02:19
EV002130,EMP0093,AWS,RoleChange,2026-02-13T23:56
EV002131,EMP0093,GitHub,RepoAccess,2026-01-02T10:14
EV002132,EMP0094,Salesforce,DataExport,2026-03-27T21:29
EV002133,EMP0094,Salesforce,RepoAccess,2026-05-10T08:11
EV002134,EMP0094,AWS,DataExport,2026-03-28T10:35
EV002135,EMP0094,AWS,RoleChange,2026-01-27T08:38
EV002136,EMP0094,AD,S3Access,2026-01-08T21:58
EV002137,EMP0094,GitHub,S3Access,2026-01-27T06:22
EV002138,EMP0094,Salesforce,RepoAccess,2026-05-14T03:12
EV002139,EMP0094,AWS,DataExport,2026-03-09T21:33
EV002140,EMP0094,Salesforce,Logout,2026-01-23T10:03
EV002141,EMP0094,AWS,TokenUse,2026-03-04T13:23
EV002142,EMP0094,Okta,TicketUpdate,2026-03-20T17:00
EV002143,EMP0094,Salesforce,Logout,2026-05-18T22:55
EV002144,EMP0094,Okta,RepoAccess,2026-01-22T10:02
EV002145,EMP0094,AWS,TicketUpdate,2026-04-27T13:42
EV002146,EMP0094,GitHub,TicketUpdate,2026-03-21T09:27
EV002147,EMP0094,Okta,Login,2026-04-24T18:50
EV002148,EMP0094,AWS,DataExport,2026-05-20T22:08
EV002149,EMP0094,Okta,TokenUse,2026-05-15T16:50
EV002150,EMP0094,GitHub,TokenUse,2026-05-22T07:25
EV002151,EMP0094,AD,Login,2026-05-24T13:23
EV002152,EMP0094,GitHub,TokenUse,2026-03-01T14:16
EV002153,EMP0094,Salesforce,Logout,2026-04-06T22:12
EV002154,EMP0094,Okta,RepoAccess,2026-02-13T05:31
EV002155,EMP0094,GitHub,RoleChange,2026-03-14T20:45
EV002156,EMP0095,AD,TokenUse,2026-01-09T20:15
EV002157,EMP0095,GitHub,Logout,2026-03-03T02:25
EV002158,EMP0095,GitHub,TicketUpdate,2026-01-27T22:14
EV002159,EMP0095,GitHub,S3Access,2026-05-15T02:16
EV002160,EMP0095,Salesforce,Login,2026-01-09T09:53
EV002161,EMP0095,Okta,Login,2026-01-28T01:13
EV002162,EMP0095,Okta,DataExport,2026-01-20T20:39
EV002163,EMP0095,Salesforce,Login,2026-01-31T18:25
EV002164,EMP0095,GitHub,TicketUpdate,2026-01-15T09:01
EV002165,EMP0095,Salesforce,RoleChange,2026-03-06T16:07
EV002166,EMP0095,Salesforce,Logout,2025-12-30T11:14
EV002167,EMP0095,AWS,DataExport,2026-03-31T21:12
EV002168,EMP0095,Salesforce,S3Access,2026-01-27T18:16
EV002169,EMP0095,AWS,RoleChange,2025-12-25T17:40
EV002170,EMP0095,GitHub,Login,2026-05-10T07:57
EV002171,EMP0095,GitHub,Login,2025-12-23T15:41
EV002172,EMP0095,Salesforce,S3Access,2026-04-04T20:22
EV002173,EMP0095,Okta,Logout,2026-04-12T16:23
EV002174,EMP0095,AD,DataExport,2026-01-23T14:40
EV002175,EMP0095,Okta,Logout,2026-01-08T23:51
EV002176,EMP0095,AD,RepoAccess,2026-02-27T00:18
EV002177,EMP0095,Salesforce,Login,2026-03-20T22:09
EV002178,EMP0095,AWS,RoleChange,2026-02-01T04:32
EV002179,EMP0095,AWS,TicketUpdate,2026-02-10T19:05
EV002180,EMP0095,GitHub,S3Access,2026-01-05T19:35
EV002181,EMP0095,Salesforce,Logout,2026-04-13T00:54
EV002182,EMP0095,Okta,RepoAccess,2026-05-13T10:01
EV002183,EMP0096,AWS,RoleChange,2026-05-12T09:22
EV002184,EMP0096,AWS,RepoAccess,2026-04-15T17:55
EV002185,EMP0096,Okta,Logout,2025-12-26T10:41
EV002186,EMP0096,Salesforce,DataExport,2026-01-22T18:00
EV002187,EMP0096,AWS,TokenUse,2026-01-27T07:57
EV002188,EMP0096,Salesforce,RoleChange,2026-01-17T02:14
EV002189,EMP0096,GitHub,Login,2026-03-11T16:20
EV002190,EMP0096,AD,Logout,2026-02-11T22:23
EV002191,EMP0096,Salesforce,TokenUse,2026-02-05T21:20
EV002192,EMP0096,GitHub,Login,2026-01-15T11:57
EV002193,EMP0096,AD,RoleChange,2026-01-13T08:34
EV002194,EMP0096,AD,Login,2026-04-17T19:30
EV002195,EMP0096,GitHub,TicketUpdate,2026-04-11T17:38
EV002196,EMP0096,Okta,TokenUse,2025-12-24T02:24
EV002197,EMP0096,GitHub,TokenUse,2026-03-01T01:44
EV002198,EMP0096,Salesforce,DataExport,2026-02-04T23:53
EV002199,EMP0096,Okta,RepoAccess,2026-03-14T12:45
EV002200,EMP0096,GitHub,RoleChange,2026-01-17T06:23
EV002201,EMP0096,GitHub,RepoAccess,2026-02-26T12:39
EV002202,EMP0096,AD,Logout,2026-03-26T01:41
EV002203,EMP0097,AWS,TicketUpdate,2026-02-16T03:52
EV002204,EMP0097,Salesforce,RoleChange,2026-05-19T13:24
EV002205,EMP0097,Okta,TicketUpdate,2026-01-14T21:32
EV002206,EMP0097,Salesforce,Logout,2026-05-23T07:56
EV002207,EMP0097,Okta,RoleChange,2026-04-23T19:39
EV002208,EMP0097,AD,Logout,2026-02-07T18:54
EV002209,EMP0097,AWS,TokenUse,2025-12-30T05:20
EV002210,EMP0097,AD,RoleChange,2026-04-02T10:14
EV002211,EMP0097,Salesforce,Logout,2026-02-19T02:30
EV002212,EMP0097,GitHub,RoleChange,2026-03-14T08:15
EV002213,EMP0097,Okta,Login,2026-01-03T02:52
EV002214,EMP0097,AWS,RoleChange,2026-05-27T18:19
EV002215,EMP0097,Salesforce,Login,2026-05-02T09:00
EV002216,EMP0097,Salesforce,RepoAccess,2026-04-15T16:08
EV002217,EMP0097,AD,RepoAccess,2026-04-03T08:54
EV002218,EMP0097,AWS,DataExport,2026-01-09T21:42
EV002219,EMP0097,GitHub,S3Access,2026-03-14T14:02
EV002220,EMP0097,Okta,DataExport,2026-05-25T01:16
EV002221,EMP0097,Salesforce,DataExport,2026-01-14T16:01
EV002222,EMP0097,GitHub,Login,2026-02-13T14:31
EV002223,EMP0097,AWS,DataExport,2026-02-18T15:42
EV002224,EMP0097,AWS,DataExport,2026-03-25T06:50
EV002225,EMP0097,Okta,TicketUpdate,2025-12-31T23:01
EV002226,EMP0098,AWS,S3Access,2026-01-25T12:28
EV002227,EMP0098,Salesforce,S3Access,2025-12-25T19:32
EV002228,EMP0098,GitHub,RepoAccess,2026-03-24T15:57
EV002229,EMP0098,AD,Login,2026-05-04T03:54
EV002230,EMP0098,Okta,TokenUse,2026-01-21T19:06
EV002231,EMP0098,GitHub,S3Access,2026-02-13T18:59
EV002232,EMP0098,GitHub,Logout,2026-04-24T08:04
EV002233,EMP0098,GitHub,Login,2026-04-27T19:50
EV002234,EMP0098,Salesforce,TokenUse,2026-03-10T23:34
EV002235,EMP0098,AD,Login,2026-04-20T06:16
EV002236,EMP0098,Salesforce,DataExport,2026-04-19T02:02
EV002237,EMP0098,AD,RepoAccess,2026-01-02T15:01
EV002238,EMP0098,GitHub,Logout,2026-04-05T21:47
EV002239,EMP0098,Salesforce,TicketUpdate,2026-01-13T06:32
EV002240,EMP0098,Okta,RoleChange,2026-03-19T12:19
EV002241,EMP0098,GitHub,DataExport,2026-04-09T07:42
EV002242,EMP0098,AD,TicketUpdate,2026-01-11T18:21
EV002243,EMP0098,AD,TokenUse,2026-03-13T19:22
EV002244,EMP0098,GitHub,Logout,2026-05-29T17:58
EV002245,EMP0098,GitHub,RoleChange,2026-02-01T09:47
EV002246,EMP0098,AD,Login,2026-03-04T10:21
EV002247,EMP0098,AWS,RepoAccess,2026-02-22T04:46
EV002248,EMP0098,Salesforce,DataExport,2026-04-06T06:01
EV002249,EMP0098,Salesforce,Logout,2026-05-03T04:50
EV002250,EMP0098,Salesforce,DataExport,2026-04-13T13:03
EV002251,EMP0099,Okta,Login,2025-12-23T13:14
EV002252,EMP0099,GitHub,RoleChange,2026-03-22T03:22
EV002253,EMP0099,GitHub,TicketUpdate,2026-01-11T16:03
EV002254,EMP0099,GitHub,Login,2026-05-12T07:22
EV002255,EMP0099,Okta,Login,2026-04-28T12:49
EV002256,EMP0099,AD,Login,2026-02-15T08:28
EV002257,EMP0099,AWS,DataExport,2026-03-26T18:12
EV002258,EMP0099,AD,Login,2026-01-14T21:55
EV002259,EMP0099,GitHub,RepoAccess,2026-02-15T01:49
EV002260,EMP0099,GitHub,TokenUse,2026-05-05T10:13
EV002261,EMP0099,Okta,Logout,2026-05-31T19:02
EV002262,EMP0099,AWS,Login,2026-02-04T05:06
EV002263,EMP0099,Okta,Logout,2026-01-30T07:41
EV002264,EMP0099,Okta,Login,2026-05-10T02:57
EV002265,EMP0099,Salesforce,Logout,2026-01-05T18:21
EV002266,EMP0099,Okta,RepoAccess,2026-04-18T12:10
EV002267,EMP0099,Okta,RoleChange,2025-12-26T23:54
EV002268,EMP0099,GitHub,S3Access,2025-12-28T02:40
EV002269,EMP0099,GitHub,Logout,2026-03-14T15:30
EV002270,EMP0099,AWS,DataExport,2026-05-15T06:35
EV002271,EMP0099,AWS,RoleChange,2026-03-06T19:52
EV002272,EMP0099,AD,DataExport,2026-03-10T19:58
EV002273,EMP0099,AWS,Login,2026-04-29T18:37
EV002274,EMP0100,AWS,TicketUpdate,2026-05-04T12:33
EV002275,EMP0100,AWS,Login,2026-02-07T15:14
EV002276,EMP0100,AWS,TokenUse,2026-03-17T01:00
EV002277,EMP0100,AD,TicketUpdate,2026-03-25T09:28
EV002278,EMP0100,GitHub,Login,2026-04-26T09:51
EV002279,EMP0100,GitHub,TicketUpdate,2026-04-05T07:21
EV002280,EMP0100,Okta,Logout,2026-02-27T17:10
EV002281,EMP0100,AD,RepoAccess,2026-01-16T05:10
EV002282,EMP0100,AWS,DataExport,2026-04-15T04:53
EV002283,EMP0100,Okta,DataExport,2025-12-23T22:00
EV002284,EMP0100,Okta,DataExport,2026-02-06T22:00
EV002285,EMP0100,GitHub,TicketUpdate,2026-02-04T13:00
EV002286,EMP0100,GitHub,Logout,2026-03-05T11:42
EV002287,EMP0100,AD,DataExport,2026-01-14T08:00
EV002288,EMP0100,GitHub,Logout,2026-01-22T14:07
EV002289,EMP0100,AD,TicketUpdate,2026-05-29T11:50
EV002290,EMP0100,Okta,RoleChange,2025-12-30T00:15
EV002291,EMP0100,GitHub,RoleChange,2026-05-06T18:58
EV002292,EMP0100,Okta,S3Access,2026-03-25T23:48
EV002293,EMP0100,GitHub,Logout,2026-02-28T16:29
EV002294,EMP0100,Salesforce,S3Access,2026-01-08T20:24
EV002295,EMP0100,Salesforce,TicketUpdate,2026-01-23T09:35
EV002296,EMP0100,Salesforce,TicketUpdate,2026-02-24T06:03
EV002297,EMP0100,AD,Login,2026-03-03T23:05
EV002298,EMP0100,Okta,TicketUpdate,2026-04-09T08:48
EV002299,EMP0100,Salesforce,DataExport,2026-02-09T20:49
EV002300,EMP0100,GitHub,S3Access,2026-05-25T14:13
EV002301,EMP0100,Okta,TokenUse,2026-04-14T06:04
EV002302,EMP0101,AD,TokenUse,2026-05-15T20:55
EV002303,EMP0101,GitHub,TicketUpdate,2026-02-04T07:28
EV002304,EMP0101,Okta,S3Access,2026-02-22T09:03
EV002305,EMP0101,AWS,Logout,2026-01-01T17:25
EV002306,EMP0101,AWS,TicketUpdate,2026-03-23T06:02
EV002307,EMP0101,Salesforce,RepoAccess,2026-05-26T17:48
EV002308,EMP0101,Okta,RepoAccess,2026-04-15T14:02
EV002309,EMP0101,GitHub,DataExport,2026-04-26T21:39
EV002310,EMP0101,AWS,TokenUse,2026-02-14T00:29
EV002311,EMP0101,GitHub,Logout,2026-01-24T17:41
EV002312,EMP0101,GitHub,DataExport,2025-12-24T08:05
EV002313,EMP0101,Okta,RoleChange,2026-03-10T12:20
EV002314,EMP0101,GitHub,RepoAccess,2026-05-27T10:21
EV002315,EMP0101,AWS,Logout,2026-02-25T05:32
EV002316,EMP0101,GitHub,Login,2026-01-30T18:07
EV002317,EMP0101,AWS,TokenUse,2026-03-08T11:09
EV002318,EMP0101,GitHub,Logout,2026-04-25T04:10
EV002319,EMP0101,GitHub,TokenUse,2026-01-14T10:44
EV002320,EMP0101,AWS,Login,2026-04-21T02:18
EV002321,EMP0101,GitHub,S3Access,2026-05-15T09:53
EV002322,EMP0101,AWS,RoleChange,2026-02-06T03:19
EV002323,EMP0101,GitHub,TokenUse,2025-12-25T08:12
EV002324,EMP0101,GitHub,DataExport,2026-05-13T14:52
EV002325,EMP0102,AD,DataExport,2026-05-08T23:10
EV002326,EMP0102,AWS,Login,2026-05-07T18:13
EV002327,EMP0102,Okta,RepoAccess,2026-01-20T21:19
EV002328,EMP0102,Salesforce,S3Access,2026-04-02T05:22
EV002329,EMP0102,GitHub,Login,2026-03-30T07:41
EV002330,EMP0102,AWS,DataExport,2026-05-11T06:26
EV002331,EMP0102,Okta,RoleChange,2026-04-15T02:50
EV002332,EMP0102,Okta,S3Access,2026-03-25T19:08
EV002333,EMP0102,AWS,TokenUse,2026-04-24T22:38
EV002334,EMP0102,GitHub,Logout,2026-01-20T22:35
EV002335,EMP0102,AD,Logout,2026-03-23T22:37
EV002336,EMP0102,Salesforce,TicketUpdate,2026-04-14T21:26
EV002337,EMP0102,GitHub,TicketUpdate,2026-05-18T09:11
EV002338,EMP0102,AD,Login,2026-03-20T03:17
EV002339,EMP0102,Salesforce,S3Access,2026-05-19T10:37
EV002340,EMP0102,Okta,TicketUpdate,2026-04-02T12:10
EV002341,EMP0102,Okta,S3Access,2026-01-25T06:24
EV002342,EMP0102,AD,S3Access,2025-12-28T15:37
EV002343,EMP0102,AWS,Logout,2026-05-20T13:22
EV002344,EMP0102,AWS,RoleChange,2026-03-19T09:19
EV002345,EMP0103,AWS,RoleChange,2026-03-31T20:28
EV002346,EMP0103,AWS,TokenUse,2026-02-18T00:49
EV002347,EMP0103,Okta,RepoAccess,2026-02-12T20:58
EV002348,EMP0103,AD,TokenUse,2025-12-24T17:58
EV002349,EMP0103,Salesforce,Logout,2026-05-23T09:36
EV002350,EMP0103,Salesforce,S3Access,2026-05-31T01:56
EV002351,EMP0103,GitHub,RoleChange,2026-02-26T02:51
EV002352,EMP0103,GitHub,S3Access,2026-02-22T11:38
EV002353,EMP0103,GitHub,Logout,2026-05-28T15:19
EV002354,EMP0103,AWS,TicketUpdate,2026-01-22T04:34
EV002355,EMP0103,AD,RepoAccess,2026-04-01T22:06
EV002356,EMP0103,Salesforce,RoleChange,2026-04-02T23:30
EV002357,EMP0103,Salesforce,Logout,2026-02-25T16:24
EV002358,EMP0103,GitHub,RepoAccess,2026-01-26T06:56
EV002359,EMP0103,AD,RoleChange,2026-04-22T22:31
EV002360,EMP0103,Salesforce,TicketUpdate,2026-05-22T02:39
EV002361,EMP0103,AWS,RoleChange,2026-05-18T07:18
EV002362,EMP0103,Salesforce,Login,2026-02-14T22:51
EV002363,EMP0103,AD,DataExport,2026-02-05T13:34
EV002364,EMP0103,Salesforce,DataExport,2026-03-26T12:21
EV002365,EMP0104,AWS,TokenUse,2026-03-07T13:06
EV002366,EMP0104,GitHub,RoleChange,2026-02-07T12:20
EV002367,EMP0104,Salesforce,RepoAccess,2026-05-07T19:58
EV002368,EMP0104,AD,RoleChange,2026-03-14T04:20
EV002369,EMP0104,AD,DataExport,2026-04-05T02:28
EV002370,EMP0104,GitHub,RepoAccess,2026-05-15T11:54
EV002371,EMP0104,Salesforce,DataExport,2026-02-21T11:43
EV002372,EMP0104,GitHub,TokenUse,2026-05-22T07:44
EV002373,EMP0104,GitHub,Logout,2025-12-25T15:08
EV002374,EMP0104,Salesforce,Login,2025-12-27T01:35
EV002375,EMP0104,AD,RepoAccess,2026-01-13T06:02
EV002376,EMP0104,Salesforce,Login,2026-04-29T22:59
EV002377,EMP0104,Salesforce,RoleChange,2026-04-15T00:36
EV002378,EMP0104,Salesforce,TokenUse,2026-04-18T20:18
EV002379,EMP0104,Salesforce,TokenUse,2026-05-12T02:57
EV002380,EMP0104,AD,RepoAccess,2026-04-27T15:11
EV002381,EMP0104,Okta,RoleChange,2026-02-28T20:54
EV002382,EMP0104,AD,Logout,2026-03-11T08:35
EV002383,EMP0104,AD,DataExport,2026-04-28T17:38
EV002384,EMP0104,GitHub,RepoAccess,2026-01-20T02:04
EV002385,EMP0104,Salesforce,DataExport,2026-03-03T14:21
EV002386,EMP0104,AWS,RoleChange,2026-03-31T21:36
EV002387,EMP0104,GitHub,Login,2026-01-05T06:36
EV002388,EMP0105,GitHub,Login,2025-12-30T18:01
EV002389,EMP0105,Okta,RepoAccess,2026-04-10T21:38
EV002390,EMP0105,AWS,Logout,2026-01-15T20:55
EV002391,EMP0105,AD,RoleChange,2026-04-19T14:52
EV002392,EMP0105,AWS,RepoAccess,2026-03-14T04:10
EV002393,EMP0105,GitHub,RepoAccess,2026-02-09T05:33
EV002394,EMP0105,Okta,RepoAccess,2026-02-04T02:51
EV002395,EMP0105,AD,TicketUpdate,2026-04-23T23:00
EV002396,EMP0105,AWS,S3Access,2026-03-03T09:22
EV002397,EMP0105,Okta,TokenUse,2026-01-21T14:39
EV002398,EMP0105,AWS,RepoAccess,2026-01-08T03:07
EV002399,EMP0105,AWS,TokenUse,2026-03-30T09:16
EV002400,EMP0105,GitHub,RoleChange,2026-03-18T02:25
EV002401,EMP0105,Salesforce,Logout,2026-03-05T18:44
EV002402,EMP0105,Salesforce,TokenUse,2026-04-19T10:10
EV002403,EMP0105,AD,Login,2026-05-07T00:21
EV002404,EMP0105,GitHub,Logout,2026-05-02T14:30
EV002405,EMP0105,GitHub,TicketUpdate,2025-12-29T04:32
EV002406,EMP0106,GitHub,RoleChange,2026-05-20T14:25
